1254097|2|Rajasthan Royals|Delhi Capitals|16|7|R Tewatia|Avesh Khan|SV Samson|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|17|1|R Tewatia|A Nortje|SV Samson|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|17|2|R Tewatia|A Nortje|SV Samson|0|0|0||1|R Tewatia|caught|SO Hetmyer
1254097|2|Rajasthan Royals|Delhi Capitals|17|3|T Shamsi|A Nortje|SV Samson|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|17|4|T Shamsi|A Nortje|SV Samson|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|17|5|T Shamsi|A Nortje|SV Samson|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|17|6|SV Samson|A Nortje|T Shamsi|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|1|SV Samson|K Rabada|T Shamsi|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|2|SV Samson|K Rabada|T Shamsi|4|0|4||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|3|SV Samson|K Rabada|T Shamsi|0|1|1|wides|0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|4|SV Samson|K Rabada|T Shamsi|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|5|SV Samson|K Rabada|T Shamsi|2|0|2||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|6|SV Samson|K Rabada|T Shamsi|0|1|1|wides|0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|7|SV Samson|K Rabada|T Shamsi|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|18|8|SV Samson|K Rabada|T Shamsi|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|1|SV Samson|Avesh Khan|T Shamsi|2|0|2||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|2|SV Samson|Avesh Khan|T Shamsi|0|0|0||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|3|SV Samson|Avesh Khan|T Shamsi|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|4|T Shamsi|Avesh Khan|SV Samson|1|0|1||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|5|SV Samson|Avesh Khan|T Shamsi|6|0|6||0|NA|NA|NA
1254097|2|Rajasthan Royals|Delhi Capitals|19|6|SV Samson|Avesh Khan|T Shamsi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|1|Shubman Gill|DL Chahar|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|2|VR Iyer|DL Chahar|Shubman Gill|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|3|Shubman Gill|DL Chahar|VR Iyer|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|4|Shubman Gill|DL Chahar|VR Iyer|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|5|Shubman Gill|DL Chahar|VR Iyer|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|0|6|Shubman Gill|DL Chahar|VR Iyer|0|0|0||1|Shubman Gill|run out|AT Rayudu
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|1|VR Iyer|SM Curran|RA Tripathi|0|1|1|wides|0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|2|VR Iyer|SM Curran|RA Tripathi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|3|RA Tripathi|SM Curran|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|4|VR Iyer|SM Curran|RA Tripathi|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|5|VR Iyer|SM Curran|RA Tripathi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|6|RA Tripathi|SM Curran|VR Iyer|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|1|7|RA Tripathi|SM Curran|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|1|RA Tripathi|DL Chahar|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|2|VR Iyer|DL Chahar|RA Tripathi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|3|RA Tripathi|DL Chahar|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|4|VR Iyer|DL Chahar|RA Tripathi|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|5|VR Iyer|DL Chahar|RA Tripathi|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|2|6|VR Iyer|DL Chahar|RA Tripathi|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|1|RA Tripathi|SM Curran|VR Iyer|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|2|RA Tripathi|SM Curran|VR Iyer|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|3|RA Tripathi|SM Curran|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|4|VR Iyer|SM Curran|RA Tripathi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|5|RA Tripathi|SM Curran|VR Iyer|0|1|1|noballs|0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|6|RA Tripathi|SM Curran|VR Iyer|6|0|6||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|3|7|RA Tripathi|SM Curran|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|1|RA Tripathi|JR Hazlewood|VR Iyer|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|2|VR Iyer|JR Hazlewood|RA Tripathi|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|3|VR Iyer|JR Hazlewood|RA Tripathi|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|4|VR Iyer|JR Hazlewood|RA Tripathi|4|0|4||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|5|VR Iyer|JR Hazlewood|RA Tripathi|0|0|0||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|4|6|VR Iyer|JR Hazlewood|RA Tripathi|1|0|1||0|NA|NA|NA
1254098|1|Kolkata Knight Riders|Chennai Super Kings|5|1|VR Iyer|SN Thakur|RA Tripathi|0|0|0||1|VR Iyer|caught|MS Dhoni
1254098|1|Kolkata Knight Riders|Chennai Super Kings|5|2|EJG Morgan|SN Thakur|RA Tripathi|0|0|0||0|NA|NA|NA
