598020|1|Chennai Super Kings|Delhi Daredevils|14|5|MEK Hussey|S Nadeem|MS Dhoni|6|0|6||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|14|6|MEK Hussey|S Nadeem|MS Dhoni|0|1|1|legbyes|0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|1|MEK Hussey|UT Yadav|MS Dhoni|0|0|0||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|2|MEK Hussey|UT Yadav|MS Dhoni|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|3|MS Dhoni|UT Yadav|MEK Hussey|2|0|2||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|4|MS Dhoni|UT Yadav|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|5|MEK Hussey|UT Yadav|MS Dhoni|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|15|6|MS Dhoni|UT Yadav|MEK Hussey|2|0|2||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|1|MEK Hussey|IK Pathan|MS Dhoni|0|0|0||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|2|MEK Hussey|IK Pathan|MS Dhoni|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|3|MS Dhoni|IK Pathan|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|4|MEK Hussey|IK Pathan|MS Dhoni|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|5|MS Dhoni|IK Pathan|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|16|6|MEK Hussey|IK Pathan|MS Dhoni|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|1|MS Dhoni|M Morkel|MEK Hussey|6|0|6||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|2|MS Dhoni|M Morkel|MEK Hussey|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|3|MS Dhoni|M Morkel|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|4|MEK Hussey|M Morkel|MS Dhoni|0|0|0||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|5|MEK Hussey|M Morkel|MS Dhoni|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|17|6|MEK Hussey|M Morkel|MS Dhoni|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|1|MS Dhoni|AB Agarkar|MEK Hussey|0|0|0||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|2|MS Dhoni|AB Agarkar|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|3|MEK Hussey|AB Agarkar|MS Dhoni|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|4|MS Dhoni|AB Agarkar|MEK Hussey|2|0|2||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|5|MS Dhoni|AB Agarkar|MEK Hussey|0|1|1|wides|0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|6|MS Dhoni|AB Agarkar|MEK Hussey|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|18|7|MS Dhoni|AB Agarkar|MEK Hussey|1|0|1||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|1|MS Dhoni|UT Yadav|MEK Hussey|4|0|4||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|2|MS Dhoni|UT Yadav|MEK Hussey|0|0|0||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|3|MS Dhoni|UT Yadav|MEK Hussey|0|0|0||1|MS Dhoni|caught|BMAJ Mendis
598020|1|Chennai Super Kings|Delhi Daredevils|19|4|MEK Hussey|UT Yadav|DJ Bravo|0|1|1|legbyes|0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|5|DJ Bravo|UT Yadav|MEK Hussey|0|1|1|wides|0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|6|DJ Bravo|UT Yadav|MEK Hussey|2|0|2||0|NA|NA|NA
598020|1|Chennai Super Kings|Delhi Daredevils|19|7|DJ Bravo|UT Yadav|MEK Hussey|1|0|1||1|DJ Bravo|run out|BMAJ Mendis
598020|2|Delhi Daredevils|Chennai Super Kings|0|1|DA Warner|JA Morkel|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|2|DA Warner|JA Morkel|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|3|DA Warner|JA Morkel|V Sehwag|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|4|V Sehwag|JA Morkel|DA Warner|0|1|1|wides|0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|5|V Sehwag|JA Morkel|DA Warner|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|6|V Sehwag|JA Morkel|DA Warner|6|0|6||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|0|7|V Sehwag|JA Morkel|DA Warner|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|1|V Sehwag|MM Sharma|DA Warner|0|1|1|wides|0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|2|V Sehwag|MM Sharma|DA Warner|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|3|V Sehwag|MM Sharma|DA Warner|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|4|DA Warner|MM Sharma|V Sehwag|0|0|0||1|DA Warner|bowled|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|5|MC Juneja|MM Sharma|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|6|MC Juneja|MM Sharma|V Sehwag|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|1|7|MC Juneja|MM Sharma|V Sehwag|0|0|0||1|MC Juneja|lbw|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|1|V Sehwag|CH Morris|DPMD Jayawardene|0|1|1|wides|0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|2|V Sehwag|CH Morris|DPMD Jayawardene|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|3|V Sehwag|CH Morris|DPMD Jayawardene|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|4|V Sehwag|CH Morris|DPMD Jayawardene|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|5|V Sehwag|CH Morris|DPMD Jayawardene|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|6|V Sehwag|CH Morris|DPMD Jayawardene|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|2|7|V Sehwag|CH Morris|DPMD Jayawardene|4|0|4||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|1|DPMD Jayawardene|MM Sharma|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|2|DPMD Jayawardene|MM Sharma|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|3|DPMD Jayawardene|MM Sharma|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|4|DPMD Jayawardene|MM Sharma|V Sehwag|0|1|1|wides|0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|5|DPMD Jayawardene|MM Sharma|V Sehwag|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|6|V Sehwag|MM Sharma|DPMD Jayawardene|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|3|7|DPMD Jayawardene|MM Sharma|V Sehwag|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|1|DPMD Jayawardene|CH Morris|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|2|DPMD Jayawardene|CH Morris|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|3|DPMD Jayawardene|CH Morris|V Sehwag|4|0|4||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|4|DPMD Jayawardene|CH Morris|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|5|DPMD Jayawardene|CH Morris|V Sehwag|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|4|6|DPMD Jayawardene|CH Morris|V Sehwag|0|0|0||1|DPMD Jayawardene|lbw|NA
598020|2|Delhi Daredevils|Chennai Super Kings|5|1|V Sehwag|MM Sharma|BMAJ Mendis|0|0|0||1|V Sehwag|caught|MEK Hussey
598020|2|Delhi Daredevils|Chennai Super Kings|5|2|KM Jadhav|MM Sharma|BMAJ Mendis|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|5|3|KM Jadhav|MM Sharma|BMAJ Mendis|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|5|4|KM Jadhav|MM Sharma|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|5|5|BMAJ Mendis|MM Sharma|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|5|6|BMAJ Mendis|MM Sharma|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|1|BMAJ Mendis|JA Morkel|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|2|BMAJ Mendis|JA Morkel|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|3|BMAJ Mendis|JA Morkel|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|4|KM Jadhav|JA Morkel|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|5|BMAJ Mendis|JA Morkel|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|6|6|BMAJ Mendis|JA Morkel|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|1|BMAJ Mendis|DJ Bravo|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|2|KM Jadhav|DJ Bravo|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|3|BMAJ Mendis|DJ Bravo|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|4|BMAJ Mendis|DJ Bravo|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|5|KM Jadhav|DJ Bravo|BMAJ Mendis|4|0|4||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|7|6|KM Jadhav|DJ Bravo|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|1|KM Jadhav|RA Jadeja|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|2|BMAJ Mendis|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|3|KM Jadhav|RA Jadeja|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|4|BMAJ Mendis|RA Jadeja|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|5|BMAJ Mendis|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|8|6|KM Jadhav|RA Jadeja|BMAJ Mendis|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|1|BMAJ Mendis|R Ashwin|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|2|KM Jadhav|R Ashwin|BMAJ Mendis|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|3|KM Jadhav|R Ashwin|BMAJ Mendis|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|4|KM Jadhav|R Ashwin|BMAJ Mendis|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|5|BMAJ Mendis|R Ashwin|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|9|6|KM Jadhav|R Ashwin|BMAJ Mendis|4|0|4||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|10|1|BMAJ Mendis|RA Jadeja|KM Jadhav|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|10|2|BMAJ Mendis|RA Jadeja|KM Jadhav|1|0|1||1|BMAJ Mendis|run out|SK Raina
598020|2|Delhi Daredevils|Chennai Super Kings|10|3|KM Jadhav|RA Jadeja|IK Pathan|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|10|4|IK Pathan|RA Jadeja|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|10|5|IK Pathan|RA Jadeja|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|10|6|IK Pathan|RA Jadeja|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|1|KM Jadhav|R Ashwin|IK Pathan|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|2|IK Pathan|R Ashwin|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|3|KM Jadhav|R Ashwin|IK Pathan|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|4|IK Pathan|R Ashwin|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|5|KM Jadhav|R Ashwin|IK Pathan|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|11|6|KM Jadhav|R Ashwin|IK Pathan|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|12|1|KM Jadhav|RA Jadeja|IK Pathan|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|12|2|IK Pathan|RA Jadeja|KM Jadhav|0|0|0||1|IK Pathan|caught|DJ Bravo
598020|2|Delhi Daredevils|Chennai Super Kings|12|3|AB Agarkar|RA Jadeja|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|12|4|AB Agarkar|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|12|5|KM Jadhav|RA Jadeja|AB Agarkar|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|12|6|AB Agarkar|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|13|1|AB Agarkar|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|13|2|AB Agarkar|R Ashwin|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|13|3|KM Jadhav|R Ashwin|AB Agarkar|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|13|4|AB Agarkar|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|13|5|AB Agarkar|R Ashwin|KM Jadhav|0|0|0||1|AB Agarkar|caught|DJ Bravo
598020|2|Delhi Daredevils|Chennai Super Kings|13|6|KM Jadhav|R Ashwin|M Morkel|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|1|M Morkel|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|2|KM Jadhav|RA Jadeja|M Morkel|4|0|4||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|3|KM Jadhav|RA Jadeja|M Morkel|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|4|KM Jadhav|RA Jadeja|M Morkel|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|5|M Morkel|RA Jadeja|KM Jadhav|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|14|6|KM Jadhav|RA Jadeja|M Morkel|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|1|M Morkel|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|2|M Morkel|R Ashwin|KM Jadhav|0|0|0||1|M Morkel|bowled|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|3|S Nadeem|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|4|S Nadeem|R Ashwin|KM Jadhav|2|0|2||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|5|S Nadeem|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|15|6|S Nadeem|R Ashwin|KM Jadhav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|16|1|KM Jadhav|JA Morkel|S Nadeem|0|0|0||1|KM Jadhav|caught|DJ Bravo
598020|2|Delhi Daredevils|Chennai Super Kings|16|2|UT Yadav|JA Morkel|S Nadeem|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|16|3|UT Yadav|JA Morkel|S Nadeem|1|0|1||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|16|4|S Nadeem|JA Morkel|UT Yadav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|16|5|S Nadeem|JA Morkel|UT Yadav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|16|6|S Nadeem|JA Morkel|UT Yadav|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|17|1|UT Yadav|DJ Bravo|S Nadeem|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|17|2|UT Yadav|DJ Bravo|S Nadeem|0|0|0||0|NA|NA|NA
598020|2|Delhi Daredevils|Chennai Super Kings|17|3|UT Yadav|DJ Bravo|S Nadeem|0|0|0||1|UT Yadav|caught|SK Raina
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|1|Mandeep Singh|GH Vihari|AC Gilchrist|0|0|0||0|NA|NA|NA
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|2|Mandeep Singh|GH Vihari|AC Gilchrist|0|0|0||0|NA|NA|NA
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|3|Mandeep Singh|GH Vihari|AC Gilchrist|1|0|1||0|NA|NA|NA
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|4|AC Gilchrist|GH Vihari|Mandeep Singh|0|0|0||0|NA|NA|NA
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|5|AC Gilchrist|GH Vihari|Mandeep Singh|1|0|1||0|NA|NA|NA
598021|1|Kings XI Punjab|Sunrisers Hyderabad|0|6|Mandeep Singh|GH Vihari|AC Gilchrist|0|0|0||0|NA|NA|NA
